STATE_FIP,COUNTY_FIP,TRACT_ID,Median Income,Median Income Male,Median Income Female,geom
47,065,010902,"23,372","23,932","22,000","POLYGON ((-85.39039 35.124409, -85.38978999999999 35.126346, -85.387709 35.128506, -85.38810199999999 35.131188, -85.387118 35.13277, -85.38573099999999 35.136781, -85.38629 35.141673, -85.387306 35.142756, -85.388448 35.145503999999995, -85.387089 35.147169, -85.38288899999999 35.152221, -85.381868 35.152023, -85.382144 35.150453999999996, -85.383899 35.148623, -85.38255199999999 35.147234, -85.383937 35.146688999999995, -85.383274 35.145469999999996, -85.38441499999999 35.144881, -85.38356399999999 35.143215999999995, -85.381019 35.14286, -85.381985 35.13868, -85.38145999999999 35.137907, -85.38091399999999 35.128304, -85.380285 35.125392999999995, -85.379283 35.123968, -85.377872 35.123345, -85.376188 35.124128, -85.375745 35.126663, -85.37613999999999 35.129006, -85.375434 35.127505, -85.373294 35.126549, -85.372086 35.126816999999996, -85.371499 35.12749, -85.36541799999999 35.128512, -85.363463 35.130030999999995, -85.35963699999999 35.133004, -85.358704 35.133098, -85.359459 35.131482, -85.359687 35.131114, -85.360676 35.130845, -85.362996 35.128431, -85.36191199999999 35.127525, -85.367739 35.123841999999996, -85.367898 35.122019, -85.369036 35.12082, -85.366027 35.118291, -85.359388 35.114424, -85.356653 35.114892999999995, -85.354314 35.116915999999996, -85.354781 35.115952, -85.355102 35.113464, -85.35489199999999 35.112964999999996, -85.351727 35.110164999999995, -85.351625 35.110268, -85.34965799999999 35.109383, -85.349047 35.109162999999995, -85.347832 35.109017, -85.345322 35.108881, -85.339188 35.11247, -85.336563 35.115559, -85.336278 35.115697, -85.33417899999999 35.116726, -85.33284499999999 35.117929, -85.332268 35.118839, -85.32975499999999 35.121584999999996, -85.328741 35.122973, -85.328017 35.124656, -85.32665899999999 35.126284999999996, -85.322704 35.131589, -85.320945 35.133849999999995, -85.320376 35.134488, -85.319531 35.135723, -85.31875099999999 35.137505, -85.316315 35.140541, -85.315112 35.144036, -85.315049 35.145067, -85.314667 35.143871, -85.315124 35.14136, -85.31619099999999 35.13881, -85.31765 35.136593, -85.317876 35.135034, -85.320129 35.128806, -85.32229799999999 35.125375999999996, -85.3232 35.122338, -85.32454 35.120309999999996, -85.325527 35.117193, -85.32655 35.116279999999996, -85.32770599999999 35.110634, -85.32706999999999 35.111261999999996, -85.326498 35.110808999999996, -85.327274 35.108998, -85.326357 35.107803, -85.326246 35.10722, -85.327396 35.103401, -85.32779699999999 35.098110999999996, -85.327848 35.096502, -85.33093699999999 35.091378999999996, -85.331097 35.090365999999996, -85.33053 35.089335, -85.33206799999999 35.089977, -85.333984 35.0869, -85.33957099999999 35.089392, -85.341957 35.088027, -85.345525 35.091364999999996, -85.350408 35.096671, -85.35103099999999 35.097031, -85.364638 35.107793, -85.365584 35.108564, -85.36782 35.110139, -85.373134 35.1145, -85.377843 35.115792, -85.38192699999999 35.117269, -85.386747 35.118500999999995, -85.389375 35.119806, -85.391819 35.120447999999996, -85.39039 35.124409))"
47,065,002000,"21,491","27,083","16,549","POLYGON ((-85.333135 35.01867, -85.331025 35.01876, -85.32822399999999 35.01989, -85.326503 35.021218999999995, -85.325507 35.022602, -85.321815 35.030229999999996, -85.320623 35.031566, -85.318472 35.032185, -85.31919099999999 35.033321, -85.31936499999999 35.038405, -85.318615 35.039282, -85.31747899999999 35.039918, -85.30824299999999 35.036484, -85.307313 35.036139999999996, -85.29795 35.032576999999996, -85.29633299999999 35.031956, -85.299337 35.026457, -85.30019 35.023998999999996, -85.302588 35.025394, -85.30411699999999 35.022953, -85.30454999999999 35.022895, -85.306867 35.021350999999996, -85.308263 35.021226, -85.319119 35.023134999999996, -85.320258 35.023278999999995, -85.320872 35.023247999999995, -85.321595 35.022997, -85.32198199999999 35.022656999999995, -85.322284 35.021775, -85.32261299999999 35.021291, -85.32576399999999 35.019988999999995, -85.326178 35.017739999999996, -85.32817899999999 35.018204, -85.329837 35.016954, -85.332449 35.017569, -85.33289599999999 35.018042, -85.333135 35.01867))"
47,065,010303,"25,107","29,608","21,882","POLYGON ((-85.17860399999999 35.216741, -85.176976 35.217853999999996, -85.176878 35.218118, -85.177055 35.220607, -85.175753 35.223495, -85.173974 35.226499, -85.173835 35.227305, -85.17146799999999 35.230049, -85.170163 35.230664, -85.169371 35.230799, -85.168852 35.230883, -85.168137 35.231335, -85.167862 35.231918, -85.16311 35.232763999999996, -85.159159 35.23294, -85.15123299999999 35.231521, -85.151406 35.231197, -85.15196999999999 35.229931, -85.152476 35.22714, -85.155636 35.22294, -85.154945 35.218925, -85.155368 35.211403, -85.15530000000001 35.210653, -85.15434599999999 35.207397, -85.153713 35.206337999999995, -85.153159 35.205085, -85.153228 35.203621, -85.15328699999999 35.202768, -85.158821 35.200610999999995, -85.160736 35.203233, -85.165812 35.205548, -85.170395 35.208065, -85.175806 35.213119999999996, -85.178152 35.214636, -85.17871099999999 35.214847999999996, -85.17860399999999 35.216741))"
47,065,010306,"20,697","32,837","14,982","POLYGON ((-85.21778599999999 35.213193, -85.21626499999999 35.214729999999996, -85.19438799999999 35.236778, -85.190276 35.238884, -85.18718899999999 35.239557999999995, -85.185253 35.24038, -85.18392399999999 35.24167, -85.18024199999999 35.247122999999995, -85.179036 35.248914, -85.17626899999999 35.252983, -85.17464799999999 35.254843, -85.16636199999999 35.26209, -85.160798 35.267924, -85.15945699999999 35.269740999999996, -85.15393499999999 35.280513, -85.152935 35.283055, -85.152564 35.284728, -85.151095 35.297118, -85.149571 35.297592, -85.148034 35.296971, -85.148169 35.295397, -85.14603 35.292426999999996, -85.14741 35.289989999999996, -85.13994 35.2869, -85.140006 35.283952, -85.14268299999999 35.279565, -85.142112 35.278298, -85.143723 35.273542, -85.14518 35.269000999999996, -85.148214 35.256519, -85.148617 35.255492, -85.151922 35.251551, -85.153087 35.249325, -85.15339499999999 35.247572999999996, -85.15334299999999 35.240849, -85.153003 35.240322, -85.15243 35.239765, -85.14976899999999 35.237601999999995, -85.149326 35.235031, -85.15088399999999 35.232154, -85.15050000000001 35.23207, -85.150781 35.231428, -85.15123299999999 35.231521, -85.159159 35.23294, -85.16311 35.232763999999996, -85.167862 35.231918, -85.168137 35.231335, -85.168852 35.230883, -85.169371 35.230799, -85.170163 35.230664, -85.17146799999999 35.230049, -85.173835 35.227305, -85.173974 35.226499, -85.175753 35.223495, -85.177055 35.220607, -85.176878 35.218118, -85.176976 35.217853999999996, -85.17860399999999 35.216741, -85.17871099999999 35.214847999999996, -85.179243 35.214964, -85.18130699999999 35.215073, -85.18157099999999 35.215072, -85.18543799999999 35.21523, -85.18701399999999 35.216401, -85.188102 35.218724, -85.190176 35.219805, -85.19622 35.221767, -85.19703899999999 35.221241, -85.198583 35.218567, -85.19815799999999 35.216907, -85.199862 35.213752, -85.199685 35.210918, -85.201167 35.208956, -85.203564 35.205461, -85.206935 35.203959, -85.207428 35.202557, -85.207483 35.202594999999995, -85.210771 35.203606, -85.21356999999999 35.20689, -85.212898 35.210121, -85.214264 35.210642, -85.21452699999999 35.210792999999995, -85.216774 35.212201, -85.21778599999999 35.213193))"
47,065,001800,"24,024","25,609","22,147","POLYGON ((-85.347083 34.98956, -85.347144 34.990784, -85.344875 34.991606, -85.343673 34.99077, -85.343311 34.993854999999996, -85.343423 34.997664, -85.342244 35.00249, -85.342601 35.006108999999995, -85.340595 35.006582, -85.337795 35.007329, -85.33765799999999 35.010388, -85.337794 35.012291, -85.337237 35.013906, -85.337418 35.014415, -85.33835499999999 35.018314, -85.34025799999999 35.020959, -85.34267299999999 35.022681999999996, -85.341386 35.022597999999995, -85.341183 35.022489, -85.340676 35.022048999999996, -85.340232 35.0218, -85.338984 35.020804999999996, -85.338073 35.021133999999996, -85.333135 35.01867, -85.33289599999999 35.018042, -85.332449 35.017569, -85.329837 35.016954, -85.329938 35.016541, -85.327089 35.014103999999996, -85.327317 35.013639999999995, -85.32741 35.013385, -85.32844 35.010211, -85.327968 35.009242, -85.32753 35.00806, -85.3274 35.007269, -85.326674 35.007028999999996, -85.32642799999999 35.006516999999995, -85.32531 35.006293, -85.324885 35.005675, -85.32479099999999 35.004571999999996, -85.324815 35.002537, -85.32424 35.001557, -85.32369 35.00143, -85.325155 35.001495, -85.32479 35.001067, -85.324919 34.999562999999995, -85.324803 34.999261, -85.32477399999999 34.998832, -85.324818 34.998051, -85.32471199999999 34.9977, -85.324248 34.9974, -85.323758 34.99718, -85.323499 34.996911, -85.323368 34.996581, -85.323365 34.996297999999996, -85.323155 34.991309, -85.325296 34.988444, -85.325307 34.987846999999995, -85.32619199999999 34.987989999999996, -85.328048 34.988195, -85.32792599999999 34.987651, -85.326999 34.986657, -85.32705899999999 34.986413, -85.327393 34.984634, -85.32742496464239 34.984030636437005, -85.3274289802791 34.984030564293796, -85.3332660962799 34.9839256971313, -85.34247387337919 34.983760274093996, -85.3443820009621 34.9837259934792, -85.344591 34.987187999999996, -85.34763 34.987857999999996, -85.347083 34.98956))"
47,065,010600,"27,333","28,725","22,361","POLYGON ((-85.297066 35.122237999999996, -85.295014 35.125437, -85.293481 35.128665, -85.29328199999999 35.13061, -85.29352899999999 35.132056999999996, -85.290385 35.137682999999996, -85.287708 35.141425999999996, -85.284843 35.139706, -85.2838 35.138878999999996, -85.282799 35.13819, -85.279646 35.137040999999996, -85.27392499999999 35.146440999999996, -85.270592 35.145134999999996, -85.27062699999999 35.144560999999996, -85.270591 35.144465, -85.269894 35.144041, -85.26925899999999 35.144648, -85.267528 35.144408, -85.26866799999999 35.144019, -85.269413 35.140077999999995, -85.272577 35.13624, -85.273951 35.134158, -85.276096 35.129653, -85.27913699999999 35.125748, -85.279898 35.124762, -85.27933999999999 35.122758999999995, -85.281641 35.119265999999996, -85.284004 35.120540999999996, -85.287911 35.121604, -85.28952199999999 35.119738999999996, -85.294028 35.121449, -85.295149 35.121651, -85.297066 35.122237999999996))"
47,065,012200,"14,246","14,606","13,951","POLYGON ((-85.271298 35.056262, -85.257925 35.069282, -85.257477 35.06782, -85.253365 35.066319, -85.254488 35.064257, -85.253738 35.063984, -85.250455 35.062782999999996, -85.250776 35.062202, -85.24597 35.064954, -85.241574 35.065671, -85.2412 35.065498, -85.24094699999999 35.064211, -85.24415599999999 35.063018, -85.246304 35.061147, -85.246059 35.060598999999996, -85.24852 35.057376999999995, -85.24874899999999 35.054107, -85.249658 35.055479999999996, -85.252774 35.053041, -85.25528 35.053954999999995, -85.254249 35.05217, -85.253937 35.051929, -85.253273 35.051536999999996, -85.253838 35.051719, -85.255417 35.051586, -85.256508 35.051716, -85.257747 35.049456, -85.26173399999999 35.050976, -85.26574699999999 35.052475, -85.27054799999999 35.054656, -85.26898899999999 35.055588, -85.270144 35.055761, -85.271298 35.056262))"
47,065,002300,"15,177","16,820","10,379","POLYGON ((-85.305657 35.003631, -85.305545 35.004712, -85.30345799999999 35.005728999999995, -85.302325 35.00814, -85.30357 35.009067, -85.303174 35.010678999999996, -85.304363 35.011461, -85.305111 35.013557, -85.303158 35.014415, -85.30401599999999 35.015164999999996, -85.301948 35.015893999999996, -85.304976 35.017026, -85.30342499999999 35.021338, -85.30411699999999 35.022953, -85.302588 35.025394, -85.30019 35.023998999999996, -85.295073 35.018979, -85.293537 35.018524, -85.293039 35.0163, -85.29306799999999 35.015941999999995, -85.294399 35.01343, -85.29391 35.010211, -85.29307299999999 35.005972, -85.290848 34.994709, -85.289823 34.989656, -85.286906607921 34.9847961994236, -85.2945 34.984651, -85.2946458897122 34.9846473256169, -85.3010011577055 34.9844872616262, -85.30148799999999 34.984474999999996, -85.30545699999999 34.984474999999996, -85.30546199363059 34.984474821656, -85.304957 34.987753999999995, -85.30227 34.986885, -85.29991799999999 34.98813, -85.301446 34.989502, -85.301563 34.993227999999995, -85.30266 34.994518, -85.302165 34.996247, -85.304294 34.99784, -85.306196 35.001053999999996, -85.305657 35.003631))"
47,065,012000,"47,955","101,250","23,200","POLYGON ((-85.364807 34.986025, -85.36209699999999 34.986958, -85.361586 34.991354, -85.359006 34.995073999999995, -85.355887 35.000834999999995, -85.352649 35.002776, -85.350764 35.002981999999996, -85.347927 35.006394, -85.347032 35.008704, -85.3458 35.009625, -85.34448599999999 35.012321, -85.343851 35.012777, -85.34361299999999 35.012623999999995, -85.342434 35.008593999999995, -85.342601 35.006108999999995, -85.342244 35.00249, -85.343423 34.997664, -85.343311 34.993854999999996, -85.343673 34.99077, -85.344875 34.991606, -85.347144 34.990784, -85.347083 34.98956, -85.34763 34.987857999999996, -85.344591 34.987187999999996, -85.3443820009621 34.9837259934792, -85.3443920925259 34.9837258121784, -85.3453656990581 34.9837083207743, -85.363919 34.983374999999995, -85.36475771499249 34.9833595390813, -85.365543 34.983803, -85.364807 34.986025))"
47,065,011326,"33,545","42,548","30,656","POLYGON ((-85.176519 34.987839, -85.172364 34.99355, -85.172945 34.995082, -85.174663 34.997141, -85.17281 34.997887, -85.17273 35.00023, -85.17026 35.003639, -85.170127 35.00512, -85.167107 35.009006, -85.163675 35.015223999999996, -85.15357999999999 35.009738999999996, -85.15322599999999 35.008508, -85.153396 35.006022, -85.151656 35.004771999999996, -85.146664 35.002929, -85.142879 35.003245, -85.141303 35.002822, -85.145811 34.994602, -85.14090499999999 34.992556, -85.1438855336063 34.986293861733394, -85.15437473888468 34.986231253490296, -85.1752494260489 34.986106656111, -85.176519 34.987839))"
47,065,003400,"24,624","25,300","23,761","POLYGON ((-85.21020399999999 35.016641, -85.207318 35.018187999999995, -85.206327 35.021119999999996, -85.20434 35.022833999999996, -85.202462 35.026412, -85.20137 35.029351999999996, -85.20193599999999 35.030504, -85.19766899999999 35.031355, -85.194818 35.030364999999996, -85.194555 35.032630999999995, -85.19335799999999 35.032784, -85.19259699999999 35.026022, -85.18547799999999 35.030473, -85.182548 35.032134, -85.181208 35.030317, -85.17622899999999 35.027659, -85.174694 35.027339, -85.172361 35.027619, -85.171264 35.028144999999995, -85.16805699999999 35.030957, -85.174589 35.02355, -85.176565 35.020359, -85.178707 35.017261999999995, -85.182152 35.013782, -85.184359 35.012602, -85.189291 35.011101, -85.20182 35.007618, -85.20211499999999 35.009994999999996, -85.20360699999999 35.012929, -85.206372 35.013933, -85.208783 35.013562, -85.2102 35.014736, -85.20987799999999 35.015031, -85.21020399999999 35.016641))"
47,065,011321,"30,374","32,425","26,750","POLYGON ((-85.15736 35.02688, -85.14997699999999 35.04033, -85.13346299999999 35.034257, -85.132741 35.034005, -85.129181 35.032734, -85.12307899999999 35.030045, -85.12388399999999 35.028194, -85.123341 35.026168999999996, -85.123924 35.020191, -85.125832 35.016102, -85.127653 35.010583, -85.132575 35.000859999999996, -85.133721 35.001070999999996, -85.139459 35.001906, -85.141303 35.002822, -85.142879 35.003245, -85.146664 35.002929, -85.151656 35.004771999999996, -85.153396 35.006022, -85.15322599999999 35.008508, -85.15357999999999 35.009738999999996, -85.163675 35.015223999999996, -85.15736 35.02688))"
47,065,011444,"20,273","24,113","17,434","POLYGON ((-85.24094699999999 35.064211, -85.2412 35.065498, -85.23664 35.067094, -85.234489 35.067899, -85.22847 35.067772, -85.228248 35.067747, -85.220841 35.068505, -85.21413199999999 35.0679, -85.21287699999999 35.067910999999995, -85.214576 35.068976, -85.21790999999999 35.069064, -85.222763 35.069972, -85.22619499999999 35.070308, -85.228461 35.071549999999995, -85.22834 35.073097, -85.227515 35.073926, -85.22416899999999 35.074825, -85.22184399999999 35.074760999999995, -85.220818 35.077003999999995, -85.218367 35.080219, -85.20906699999999 35.081735, -85.20669699999999 35.082462, -85.206561 35.082339, -85.201235 35.077379, -85.199371 35.075311, -85.199187 35.075099, -85.198337 35.073609999999995, -85.196671 35.069325, -85.195099 35.065186, -85.190952 35.054217, -85.20339299999999 35.055718999999996, -85.207487 35.05607, -85.208694 35.055729, -85.209926 35.054916, -85.214074 35.04913, -85.215864 35.045988, -85.217299 35.044522, -85.220252 35.043182, -85.22241799999999 35.042916999999996, -85.228931 35.043869, -85.23419799999999 35.046661, -85.23730599999999 35.047086, -85.23664099999999 35.048992, -85.236958 35.050703999999996, -85.241581 35.052825, -85.240442 35.055039, -85.242488 35.059174, -85.24094699999999 35.064211))"
47,065,011700,"25,514","27,743","24,020","POLYGON ((-85.259872 35.003445, -85.256399 35.005967, -85.255781 35.007073999999996, -85.253761 35.01075, -85.25267199999999 35.012736, -85.25213699999999 35.014359, -85.24971699999999 35.013113, -85.243907 35.010937999999996, -85.237766 35.008682, -85.231758 35.006463, -85.23190199999999 35.006204, -85.237496 34.99581, -85.241182 34.996493, -85.243139 34.997172, -85.244424 34.997464, -85.24654799999999 34.99755, -85.248808 34.99756, -85.251196 34.997617999999996, -85.253509 34.998058, -85.25598099999999 34.999158, -85.258217 35.00111, -85.259872 35.003445))"
47,065,011442,"24,844","28,603","21,538","POLYGON ((-85.210934 35.003479, -85.20839699999999 35.005375, -85.20182 35.007618, -85.189291 35.011101, -85.18833099999999 35.010667, -85.18634899999999 35.010276999999995, -85.184617 35.01173, -85.18346799999999 35.011343, -85.181845 35.009253, -85.181287 35.005935, -85.17869 35.006035, -85.17715299999999 35.005179, -85.177655 35.00422, -85.182576 35.001543999999996, -85.184725 34.999801, -85.185086 34.998245, -85.184258 34.996518, -85.180483 34.99709, -85.17884099999999 34.996805, -85.177219 34.997538, -85.174663 34.997141, -85.172945 34.995082, -85.172364 34.99355, -85.176519 34.987839, -85.1752494260489 34.986106656111, -85.18048300846239 34.9860754177673, -85.18055299999999 34.986075, -85.18590499999999 34.985994999999996, -85.1956951984211 34.9858927825216, -85.2013615575317 34.9858336212141, -85.203718 34.990047, -85.209048 34.997885, -85.210865 35.001265, -85.210934 35.003479))"
47,065,000600,"35,261","50,172","29,048","POLYGON ((-85.308515 35.062552, -85.308515 35.062643, -85.309058 35.065413, -85.308679 35.071244, -85.307913 35.071951, -85.306185 35.07281, -85.304405 35.075759999999995, -85.301976 35.077655, -85.30068899999999 35.077225999999996, -85.300151 35.076139999999995, -85.300161 35.073150999999996, -85.299769 35.072817, -85.29659099999999 35.071867, -85.294913 35.068183, -85.294949 35.066486999999995, -85.293039 35.065709, -85.292656 35.06494, -85.28965199999999 35.065906999999996, -85.287048 35.065722, -85.285732 35.060871999999996, -85.286501 35.058415, -85.283993 35.057666, -85.285619 35.056745, -85.28876799999999 35.055786999999995, -85.295484 35.055648, -85.296787 35.056307, -85.302534 35.057368, -85.30554099999999 35.057699, -85.307256 35.058321, -85.309283 35.058513999999995, -85.308515 35.062552))"
47,065,011314,"31,543","38,170","23,750","POLYGON ((-85.11568 35.043085, -85.111767 35.044658999999996, -85.110535 35.045635, -85.11025699999999 35.045609999999996, -85.105133 35.043921999999995, -85.10314199999999 35.04414, -85.099741 35.044817, -85.098423 35.044954, -85.094207 35.043317, -85.091499 35.043697, -85.089775 35.045024999999995, -85.08613199999999 35.046594999999996, -85.084553 35.046043, -85.080804 35.04671, -85.07986 35.047551999999996, -85.079054 35.048919999999995, -85.076467 35.048956, -85.072678 35.047582999999996, -85.073779 35.045125999999996, -85.074559 35.043442999999996, -85.076895 35.037746999999996, -85.079565 35.034101, -85.085137 35.026748, -85.085234 35.02442, -85.087445 35.018482, -85.08992099999999 35.014089, -85.09181199999999 35.014815999999996, -85.09211499999999 35.015018, -85.09514999999999 35.017879, -85.096525 35.020553, -85.100083 35.024927, -85.100601 35.02653, -85.10222 35.027729, -85.103028 35.029952, -85.104885 35.032342, -85.105886 35.032914999999996, -85.107535 35.034058, -85.109177 35.037079, -85.112696 35.040298, -85.11327399999999 35.041706, -85.11568 35.043085))"
47,065,003000,"20,955","21,966","19,104","POLYGON ((-85.228281 35.012951, -85.226232 35.016664, -85.225669 35.017696, -85.222858 35.017218, -85.21969899999999 35.014309, -85.217894 35.015516999999996, -85.21362599999999 35.014223, -85.21226999999999 35.016011, -85.211771 35.015933, -85.2102 35.014736, -85.208783 35.013562, -85.206372 35.013933, -85.20360699999999 35.012929, -85.20211499999999 35.009994999999996, -85.20182 35.007618, -85.20839699999999 35.005375, -85.212997 35.004245999999995, -85.21910199999999 35.004165, -85.225178 35.00461, -85.22710599999999 35.004954, -85.231758 35.006463, -85.228281 35.012951))"
47,065,011311,"26,069","31,955","21,170","POLYGON ((-85.138004 35.054339, -85.13805599999999 35.054835, -85.13265799999999 35.058065, -85.131005 35.059272, -85.124257 35.066611, -85.118889 35.07009, -85.118713 35.070198, -85.11213599999999 35.073661, -85.103146 35.076346, -85.099974 35.077148, -85.074829 35.083675, -85.072428 35.084536, -85.07225 35.08437, -85.07218499999999 35.084269, -85.070888 35.083492, -85.064968 35.083219, -85.065913 35.081278999999995, -85.068411 35.078593999999995, -85.067818 35.077542, -85.06717599999999 35.074360999999996, -85.068653 35.071014, -85.067764 35.065915, -85.06880000000001 35.063755, -85.06827799999999 35.062371, -85.06636999999999 35.06203, -85.06670299999999 35.059608, -85.071418 35.051212, -85.072678 35.047582999999996, -85.076467 35.048956, -85.079054 35.048919999999995, -85.07986 35.047551999999996, -85.080804 35.04671, -85.084553 35.046043, -85.08613199999999 35.046594999999996, -85.089775 35.045024999999995, -85.091499 35.043697, -85.094207 35.043317, -85.098423 35.044954, -85.099741 35.044817, -85.10314199999999 35.04414, -85.105133 35.043921999999995, -85.11025699999999 35.045609999999996, -85.110535 35.045635, -85.111767 35.044658999999996, -85.11568 35.043085, -85.116085 35.043129, -85.11994899999999 35.043748, -85.125 35.043077, -85.12776199999999 35.044125, -85.127882 35.044171, -85.12836399999999 35.044354, -85.130843 35.048237, -85.138652 35.052189999999996, -85.138004 35.054339))"
47,065,011402,"23,523","24,923","21,826","POLYGON ((-85.20669699999999 35.082462, -85.204132 35.083379, -85.203305 35.08372, -85.200893 35.084452999999996, -85.194521 35.085288, -85.193416 35.085615, -85.19080699999999 35.086801, -85.186889 35.089558, -85.18408199999999 35.091432999999995, -85.177854 35.094367999999996, -85.174689 35.096135, -85.169632 35.099812, -85.16964999999999 35.099191999999995, -85.166112 35.082955999999996, -85.165143 35.081354999999995, -85.16721799999999 35.077314, -85.16519699999999 35.074182, -85.1674 35.07463, -85.18140799999999 35.073968, -85.188915 35.073589, -85.190339 35.073672, -85.199371 35.075311, -85.201235 35.077379, -85.206561 35.082339, -85.20669699999999 35.082462))"
47,065,010501,"27,053","32,411","24,618","POLYGON ((-85.28890299999999 35.109809999999996, -85.28823 35.109876, -85.288423 35.110037, -85.28764199999999 35.11108, -85.286558 35.113005, -85.285157 35.116367, -85.28301599999999 35.11885, -85.281868 35.11907, -85.281641 35.119265999999996, -85.27933999999999 35.122758999999995, -85.279898 35.124762, -85.27913699999999 35.125748, -85.276096 35.129653, -85.273951 35.134158, -85.272577 35.13624, -85.269413 35.140077999999995, -85.26866799999999 35.144019, -85.267528 35.144408, -85.26664699999999 35.144176, -85.264746 35.143467, -85.264411 35.142869, -85.263481 35.142863999999996, -85.26305699999999 35.142511, -85.263576 35.142101, -85.261657 35.141734, -85.261941 35.138432, -85.26432299999999 35.136483, -85.265937 35.133903, -85.26660199999999 35.132996, -85.266943 35.131099, -85.265945 35.129219, -85.262692 35.125821, -85.263245 35.123394, -85.26355699999999 35.122231, -85.262559 35.121776, -85.258123 35.121199, -85.260938 35.115274, -85.26100199999999 35.114605, -85.26007 35.113813, -85.258263 35.114188999999996, -85.256149 35.113898999999996, -85.237257 35.106702, -85.233564 35.106593, -85.233482 35.105458, -85.239036 35.103956, -85.242768 35.103367, -85.247846 35.101935, -85.250894 35.100567, -85.254319 35.098329, -85.26490299999999 35.093863, -85.266858 35.095276999999996, -85.268073 35.098821, -85.26824599999999 35.099306, -85.268219 35.099838999999996, -85.268045 35.100491999999996, -85.26799799999999 35.101321999999996, -85.268311 35.102031, -85.269762 35.102965999999995, -85.270027 35.103294, -85.273562 35.10426, -85.27282199999999 35.105477, -85.27585599999999 35.105665, -85.277853 35.106645, -85.28077499999999 35.109454, -85.282009 35.109823999999996, -85.286653 35.10863, -85.286898 35.108559, -85.28870599999999 35.108568, -85.289519 35.108889, -85.28890299999999 35.109809999999996))"
